3404.1265957446813, 1046.3293376618246, 541.2368384407584, 6.430074959456595E10
6774.211925531916, 2079.4517404341746, 1071.4420258573637, 6.303679496481969E10
10110.596402021278, 3099.556926975122, 1590.7959126042576, 6.179911184065742E10
13413.617033745746, 4106.831770706289, 2099.4760441459403, 6.058714041970562E10
16683.60745915297, 5101.460343032123, 2597.6572041024874, 5.940033318744641E10
19920.89798030612, 6083.623955900268, 3085.5114566369093, 5.823815463767974E10
23125.81559624774, 7053.501203713079, 3563.2081881943986, 5.7100080999611244E10
26298.684036029943, 8011.268004600189, 4030.914148603369, 5.5985599971401474E10
29439.823791414325, 8957.09764106187, 4488.793491548036, 5.489421046001703E10
32549.55214924486, 9891.160799992806, 4937.007814422134, 5.382542232722773E10
35628.18322349709, 10813.625612095715, 5375.716197573221, 5.277875614159797E10
38676.027987006804, 11724.657690694148, 5805.075242946887, 5.175374293632477E10
41693.39430288142, 12624.420169953624, 6225.239112140027, 5.074992397277846E10
44680.58695559728, 13513.073742520133, 6636.359563872207, 4.9766850509605644E10
47637.90768178599, 14390.776696584904, 7038.585990884004, 4.88040835772577E10
50565.65520071281, 15257.68495238418, 7432.065456271084, 4.786119375781186E10
53464.12524445036, 16113.952098142638, 7816.942729262633, 4.693776096995513E10
56333.61058775054, 16959.729425468944, 8193.36032045262, 4.60333742590044E10
59174.40107761772, 17795.16596421178, 8561.458516492268, 4.5147631591839645E10
61986.78366258622, 18620.408516784606, 8921.37541425194, 4.4280139656630394E10
64771.04242170504, 19435.601691967255, 9273.246954460563, 4.343051366723803E10
67527.45859323267, 20240.887938192325, 9617.20695483057, 4.25983771721805E10
70256.31060304503, 21036.407576324276, 9953.3871426762, 4.1783361868047745E10
72957.87409275926, 21822.29883193891, 10281.91718703292, 4.0985107417260056E10
75632.42194757635, 22598.697867110925, 10602.924730285567, 4.020326127006358E10
78280.22432384526, 23365.738811716987, 10916.535419312746, 3.9437478490660255E10
80901.5486763515, 24123.553794261774, 11222.872936154823, 3.8687421587371796E10
83496.65978533265, 24872.272972234223, 11522.059028212847, 3.795276034674028E10
86065.81978322401, 25612.024562001166, 11814.21353798552, 3.72331716714699E10
88609.28818113645, 26342.93486824543, 12099.454432351313, 3.652833942211711E10
91127.32189506976, 27065.12831295532, 12377.897831402626, 3.583795426243886E10
93620.17527186374, 27778.727463972366, 12649.658036838891, 3.516171350831038E10
96088.10011488979, 28483.853063104038, 12914.847559925316, 3.449932098012703E10
98531.34570948557, 29180.62405380811, 13173.57714902391, 3.3850486858606014E10
100950.1588481354, 29869.157608455163, 13425.955816703348, 3.3214927543906292E10
103344.78385539872, 30549.569155175705, 13672.09086643408, 3.259236551798744E10
105715.46261258941, 31221.972404298212, 13912.087918875033, 3.198252921012914E10
108062.4345822082, 31886.47937438437, 14146.050937758151, 3.138515286553635E10
110385.9368321308, 32543.200417867614, 14374.082255376903, 3.0799976416955727E10
112686.20405955418, 33192.24424630109, 14596.28259768482, 3.0226745359231632E10
114963.46861470332, 33833.71795522089, 14812.751109010016, 2.966521062673157E10
117217.96052430097, 34467.72704863057, 15023.585376391553, 2.911512847357247E10
119449.90751480265, 35094.375463112614, 15228.881453543436, 2.85762603565814E10
121659.5350353993, 35713.76559157256, 15428.733884451925, 2.8048372820925137E10
123847.06628079, 36325.99830662147, 15623.235726611758, 2.7531237388345806E10
126012.72221372677, 36931.17298360214, 15812.478573906814, 2.702463044794033E10
128156.72158733418, 37529.387523264595, 15996.552579140636, 2.6528333149423252E10
130279.28096720552, 38120.73837409617, 16175.546476222176, 2.604213129881458E10
132380.61475327815, 38705.3205543114, 16349.547602012013, 2.5565815256494785E10
134460.93520149004, 39283.22767350705, 16518.641917834248, 2.5099179837571243E10
136520.45244521982, 39854.5519539872, 16682.914030659173, 2.4642024214501633E10
138559.3745165123, 40419.38425176363, 16842.44721396175, 2.419415182192068E10
140577.90736709186, 40977.81407723628, 16997.323428260843, 2.375537026361888E10
142576.25488916563, 41529.92961555877, 17147.623341344097, 2.3325491221621998E10
144554.61893601867, 42075.81774669375, 17293.426348183253, 2.2904330367322407E10
146513.19934240315, 42615.564065162784, 17434.810590544632, 2.2491707274613743E10
148452.1939447238, 43149.25289949555, 17571.85297629945, 2.2087445334982155E10
150371.79860102126, 43676.96733138275, 17704.629198438543, 2.169137167450808E10
152272.20721075573, 44198.789214537435, 17833.213753796023, 2.1303317072733932E10
154153.61173439285, 44714.79919326906, 17957.67996148632, 2.092311588335404E10
156016.2022127936, 45225.07672077473, 18078.099981058956, 2.055060595668429E10
157860.16678641035, 45729.70007715194, 18194.54483037543, 2.0185628563869953E10
159685.69171429094, 46228.74638713702, 18307.08440321237, 1.982802832279102E10
161492.9613928927, 46722.29163757352, 18415.78748659522, 1.9477653125625816E10
163282.15837470847, 47210.4106946146, 18520.72177786653, 1.913435406803403E10
165053.46338670608, 47693.17732066352, 18621.953901492896, 1.879798537992171E10
166807.0553485837, 48170.66419105626, 18719.54942561461, 1.84684043577514E10
168543.11139084253, 48642.942910490114, 18813.572878341853, 1.8145471298361633E10
170261.80687267878, 49110.08402920218, 18904.0877638014, 1.782904943426081E10
171963.31539969667, 49572.15705890161, 18991.15657793757, 1.75190048703614E10
173647.80884144438, 50029.23048845928, 19074.840824071245, 1.721520652212097E10
175315.45734877462, 50481.37179935866, 19155.20102822059, 1.691752605505783E10
176966.42937103155, 50928.64748091149, 19232.296754187155, 1.6625837825609406E10
178600.89167306593, 51371.123045241824, 19306.186618410964, 1.6340018823302341E10
180219.00935207994, 51808.863042042096, 19376.92830459805, 1.6059948614204384E10
181820.94585430383, 52241.93107310448, 19444.57857812398, 1.5785509285628258E10
183406.86299150548, 52670.389806631196, 19509.19330021678, 1.5516585392058968E10
184976.9209573351, 53094.30099132695, 19570.82744192258, 1.5253063902276432E10
186531.27834350642, 53513.72547027694, 19629.535097857402, 1.4994834147645931E10
188070.09215581603, 53928.7231946137, 19685.369499748227, 1.4741787771549706E10
189593.51783000256, 54339.35323697591, 19738.383029766683, 1.4493818679933546E10
191101.7092474472, 54745.673804762446, 19788.62723365845, 1.4250822992942987E10
192594.81875071742, 55147.74225318472, 19836.15283367154, 1.401269899762403E10
194072.9971589549, 55545.61509812048, 19881.009741286474, 1.3779347101664265E10
195536.39378311005, 55939.34802877197, 19923.24706975148, 1.3550669788150597E10
196985.15644102363, 56328.99592013156, 19962.913146425573, 1.332657157132053E10
198419.4314723581, 56714.61284525765, 20000.05552493255, 1.31069589532842E10
199839.36375337918, 57096.25208736393, 20034.72099712874, 1.2891740381695335E10
201245.09671159007, 57473.966151724606, 20066.955604887367, 1.2680826208349415E10
202636.77234021886, 57847.806777398626, 20096.804651702332, 1.2474128648688097E10
204014.53121256136, 58217.82494877548, 20124.312714114167, 1.2271561742189295E10
205378.51249618042, 58584.070906945446, 20149.52365296089, 1.2073041313623003E10
206728.8539669633, 58946.59416089684, 20172.480624456424, 1.187848493515306E10
208065.69202303834, 59305.443498543005, 20193.226091099226, 1.1687811889265923E10
209389.16169855263, 59660.666997581546, 20211.80183241372, 1.1500943132507719E10
210699.3966773118, 60012.31203618846, 20228.248955527073, 1.1317801260011314E10
211996.52930628337, 60360.425303549586, 20242.60790558386, 1.113831047079566E10
213280.6906089652, 60705.05281023196, 20254.918476001072, 1.0962396533819973E10
214552.01029862024, 61046.23989839739, 20265.21981856592, 1.0789986754775763E10
215810.6167913787, 61384.03125186081, 20273.55045337883, 1.0621009943600245E10
217056.6372192096, 61718.470905995615, 20279.948278643988, 1.0455396382694757E10
218290.19744276218, 62049.60225748844, 20284.450580309807, 1.0293077795832533E10
219511.42206407923, 62377.46807394565, 20287.094041561548, 1.0133987317740303E10
220720.43443918313, 62702.110503353724, 20287.914752168395, 9.97805946433862E9
221917.35669053596, 63023.571083395866, 20286.94821768721, 9.825230103626234E9
223102.30971937528, 63341.89075062698, 20284.22936852514, 9.675436427194115E9
224275.4132179262, 63657.10984950919, 20279.792568863235, 9.528616922354982E9
225436.7856814916, 63969.26814130998, 20273.67162544323, 9.384711344874691E9
226586.54442042136, 64278.404812865156, 20265.899796219535, 9.243660692292128E9
227724.80557196183, 64584.55848520856, 20256.509798878556, 9.10540717781425E9
228851.6841119869, 64887.76722207068, 20245.533819227297, 8.969894204773817E9
229967.2938666117, 65188.06853824807, 20233.003519453323, 8.83706634163701E9
231071.74752369025, 65485.49940784564, 20218.95004625798, 8.706869297548916E9
